9.49609e-06,0.00423439,-1.24585e-07
9.58069e-06,0.00423891,-1.26479e-07
9.66537e-06,0.00424344,-1.28385e-07
9.75015e-06,0.00424796,-1.30302e-07
9.83502e-06,0.00425249,-1.32232e-07
9.91998e-06,0.00425702,-1.34173e-07
1.0005e-05,0.00426154,-1.36126e-07
1.00902e-05,0.00426607,-1.3809e-07
1.01754e-05,0.00427059,-1.40066e-07
1.02607e-05,0.00427512,-1.42054e-07
1.03461e-05,0.00427964,-1.44053e-07
1.04316e-05,0.00428416,-1.46064e-07
1.05172e-05,0.00428869,-1.48086e-07
1.06029e-05,0.00429321,-1.5012e-07
1.06887e-05,0.00429774,-1.52165e-07
1.07746e-05,0.00430226,-1.54222e-07
1.08605e-05,0.00430678,-1.56289e-07
1.09466e-05,0.0043113,-1.58368e-07
1.10327e-05,0.00431583,-1.60458e-07
1.11189e-05,0.00432035,-1.62559e-07
1.12052e-05,0.00432487,-1.64672e-07
1.12916e-05,0.00432939,-1.66795e-07
1.13781e-05,0.00433391,-1.68929e-07
1.14647e-05,0.00433843,-1.71075e-07
1.15514e-05,0.00434295,-1.73231e-07
1.16382e-05,0.00434747,-1.75398e-07
1.1725e-05,0.00435199,-1.77576e-07
1.1812e-05,0.00435651,-1.79765e-07
1.1899e-05,0.00436103,-1.81965e-07
1.19861e-05,0.00436555,-1.84175e-07
1.20734e-05,0.00437006,-1.86396e-07
1.21607e-05,0.00437458,-1.88628e-07
1.22481e-05,0.0043791,-1.9087e-07
1.23356e-05,0.00438361,-1.93123e-07
1.24232e-05,0.00438813,-1.95387e-07
1.25108e-05,0.00439264,-1.97661e-07
1.25986e-05,0.00439716,-1.99945e-07
1.26864e-05,0.00440167,-2.0224e-07
1.27744e-05,0.00440619,-2.04545e-07
1.28624e-05,0.0044107,-2.06861e-07
1.29505e-05,0.00441521,-2.09187e-07
1.30388e-05,0.00441972,-2.11523e-07
1.31271e-05,0.00442424,-2.13869e-07
1.32155e-05,0.00442875,-2.16226e-07
1.33039e-05,0.00443326,-2.18592e-07
1.33925e-05,0.00443777,-2.20969e-07
1.34812e-05,0.00444228,-2.23356e-07
1.35699e-05,0.00444679,-2.25753e-07
1.36588e-05,0.0044513,-2.2816e-07
1.37477e-05,0.0044558,-2.30577e-07
1.38367e-05,0.00446031,-2.33004e-07
1.39259e-05,0.00446482,-2.35441e-07
1.40151e-05,0.00446932,-2.37888e-07
1.41044e-05,0.00447383,-2.40344e-07
1.41937e-05,0.00447833,-2.4281e-07
1.42832e-05,0.00448284,-2.45287e-07
1.43728e-05,0.00448734,-2.47772e-07
1.44624e-05,0.00449184,-2.50268e-07
1.45522e-05,0.00449635,-2.52773e-07
1.4642e-05,0.00450085,-2.55288e-07
1.4732e-05,0.00450535,-2.57812e-07
1.4822e-05,0.00450985,-2.60346e-07
1.49121e-05,0.00451435,-2.62889e-07
1.50023e-05,0.00451885,-2.65442e-07
1.50926e-05,0.00452334,-2.68005e-07
1.51829e-05,0.00452784,-2.70576e-07
1.52734e-05,0.00453234,-2.73158e-07
1.5364e-05,0.00453683,-2.75748e-07
1.54546e-05,0.00454133,-2.78348e-07
1.55453e-05,0.00454582,-2.80957e-07
1.56362e-05,0.00455032,-2.83575e-07
1.57271e-05,0.00455481,-2.86203e-07
1.58181e-05,0.0045593,-2.8884e-07
1.59092e-05,0.0045638,-2.91486e-07
1.60004e-05,0.00456829,-2.94141e-07
1.60917e-05,0.00457278,-2.96805e-07
1.6183e-05,0.00457727,-2.99478e-07
1.62745e-05,0.00458176,-3.02161e-07
1.6366e-05,0.00458624,-3.04852e-07
1.64577e-05,0.00459073,-3.07552e-07
1.65494e-05,0.00459522,-3.10261e-07
1.66412e-05,0.0045997,-3.12979e-07
1.67331e-05,0.00460419,-3.15706e-07
1.68251e-05,0.00460867,-3.18442e-07
1.69172e-05,0.00461315,-3.21187e-07
1.70094e-05,0.00461764,-3.2394e-07
1.71016e-05,0.00462212,-3.26702e-07
1.7194e-05,0.0046266,-3.29473e-07
1.72864e-05,0.00463108,-3.32253e-07
1.73789e-05,0.00463556,-3.35041e-07
1.74716e-05,0.00464004,-3.37838e-07
1.75643e-05,0.00464451,-3.40644e-07
1.76571e-05,0.00464899,-3.43458e-07
1.775e-05,0.00465347,-3.4628e-07
1.78429e-05,0.00465794,-3.49112e-07
1.7936e-05,0.00466242,-3.51951e-07
1.80292e-05,0.00466689,-3.54799e-07
1.81224e-05,0.00467136,-3.57656e-07
1.82158e-05,0.00467583,-3.60521e-07
1.83092e-05,0.0046803,-3.63394e-07
1.84027e-05,0.00468477,-3.66276e-07
1.84963e-05,0.00468924,-3.69166e-07
1.859e-05,0.00469371,-3.72065e-07
1.86838e-05,0.00469818,-3.74971e-07
1.87777e-05,0.00470264,-3.77886e-07
1.88716e-05,0.00470711,-3.80809e-07
1.89657e-05,0.00471157,-3.8374e-07
1.90598e-05,0.00471604,-3.8668e-07
1.91541e-05,0.0047205,-3.89628e-07
1.92484e-05,0.00472496,-3.92583e-07
1.93428e-05,0.00472942,-3.95547e-07
1.94373e-05,0.00473388,-3.98519e-07
1.95319e-05,0.00473834,-4.01499e-07
1.96266e-05,0.0047428,-4.04487e-07
1.97213e-05,0.00474726,-4.07483e-07
1.98162e-05,0.00475171,-4.10486e-07
1.99111e-05,0.00475617,-4.13498e-07
2.00062e-05,0.00476062,-4.16518e-07
2.01013e-05,0.00476507,-4.19545e-07
2.01965e-05,0.00476953,-4.22581e-07
2.02918e-05,0.00477398,-4.25624e-07
2.03872e-05,0.00477843,-4.28675e-07
2.04827e-05,0.00478288,-4.31734e-07
2.05782e-05,0.00478733,-4.348e-07
2.06739e-05,0.00479177,-4.37874e-07
2.07696e-05,0.00479622,-4.40956e-07
2.08655e-05,0.00480066,-4.44046e-07
2.09614e-05,0.00480511,-4.47143e-07
2.10574e-05,0.00480955,-4.50248e-07
2.11535e-05,0.004814,-4.53361e-07
2.12497e-05,0.00481844,-4.56481e-07
2.1346e-05,0.00482288,-4.59609e-07
2.14423e-05,0.00482732,-4.62744e-07
2.15388e-05,0.00483176,-4.65886e-07
2.16354e-05,0.00483619,-4.69037e-07
2.1732e-05,0.00484063,-4.72194e-07
2.18287e-05,0.00484506,-4.75359e-07
2.19255e-05,0.0048495,-4.78532e-07
2.20224e-05,0.00485393,-4.81712e-07
2.21194e-05,0.00485836,-4.84899e-07
2.22165e-05,0.0048628,-4.88094e-07
2.23137e-05,0.00486723,-4.91296e-07
2.24109e-05,0.00487166,-4.94505e-07
2.25083e-05,0.00487608,-4.97721e-07
2.26057e-05,0.00488051,-5.00945e-07
2.27032e-05,0.00488494,-5.04176e-07
2.28008e-05,0.00488936,-5.07415e-07
2.28985e-05,0.00489379,-5.1066e-07
2.29963e-05,0.00489821,-5.13913e-07
2.30942e-05,0.00490263,-5.17172e-07
2.31922e-05,0.00490705,-5.20439e-07
2.32902e-05,0.00491147,-5.23713e-07
2.33883e-05,0.00491589,-5.26994e-07
2.34866e-05,0.00492031,-5.30282e-07
2.35849e-05,0.00492473,-5.33577e-07
2.36833e-05,0.00492914,-5.3688e-07
2.37818e-05,0.00493356,-5.40189e-07
2.38804e-05,0.00493797,-5.43505e-07
2.3979e-05,0.00494238,-5.46828e-07
2.40778e-05,0.00494679,-5.50158e-07
2.41767e-05,0.0049512,-5.53495e-07
2.42756e-05,0.00495561,-5.56839e-07
2.43746e-05,0.00496002,-5.60189e-07
2.44737e-05,0.00496443,-5.63547e-07
2.45729e-05,0.00496883,-5.66911e-07
2.46722e-05,0.00497324,-5.70283e-07
2.47716e-05,0.00497764,-5.73661e-07
2.48711e-05,0.00498204,-5.77045e-07
2.49706e-05,0.00498644,-5.80437e-07
2.50703e-05,0.00499084,-5.83835e-07
2.517e-05,0.00499524,-5.8724e-07
2.52698e-05,0.00499964,-5.90652e-07
2.53697e-05,0.00500404,-5.9407e-07
2.54697e-05,0.00500844,-5.97495e-07
2.55698e-05,0.00501283,-6.00926e-07
2.56699e-05,0.00501722,-6.04365e-07
2.57702e-05,0.00502162,-6.07809e-07
2.58705e-05,0.00502601,-6.11261e-07
2.5971e-05,0.0050304,-6.14719e-07
2.60715e-05,0.00503479,-6.18183e-07
2.61721e-05,0.00503917,-6.21654e-07
2.62728e-05,0.00504356,-6.25132e-07
2.63736e-05,0.00504795,-6.28616e-07
2.64745e-05,0.00505233,-6.32106e-07
2.65754e-05,0.00505672,-6.35603e-07
2.66765e-05,0.0050611,-6.39106e-07
2.67776e-05,0.00506548,-6.42616e-07
2.68788e-05,0.00506986,-6.46132e-07
2.69801e-05,0.00507424,-6.49654e-07
2.70815e-05,0.00507862,-6.53183e-07
2.7183e-05,0.00508299,-6.56718e-07
2.72846e-05,0.00508737,-6.6026e-07
2.73862e-05,0.00509174,-6.63807e-07
2.7488e-05,0.00509612,-6.67361e-07
2.75898e-05,0.00510049,-6.70922e-07
2.76917e-05,0.00510486,-6.74488e-07
2.77938e-05,0.00510923,-6.78061e-07
2.78959e-05,0.0051136,-6.8164e-07
2.7998e-05,0.00511796,-6.85225e-07
2.81003e-05,0.00512233,-6.88816e-07
2.82027e-05,0.0051267,-6.92414e-07
2.83051e-05,0.00513106,-6.96017e-07
2.84076e-05,0.00513542,-6.99627e-07
2.85103e-05,0.00513978,-7.03243e-07
2.8613e-05,0.00514414,-7.06865e-07
2.87158e-05,0.0051485,-7.10493e-07
2.88187e-05,0.00515286,-7.14127e-07
2.89216e-05,0.00515722,-7.17767e-07
2.90247e-05,0.00516157,-7.21413e-07
2.91278e-05,0.00516593,-7.25065e-07
2.92311e-05,0.00517028,-7.28723e-07
2.93344e-05,0.00517463,-7.32387e-07
2.94378e-05,0.00517898,-7.36057e-07
2.95413e-05,0.00518333,-7.39733e-07
2.96449e-05,0.00518768,-7.43415e-07
2.97485e-05,0.00519203,-7.47102e-07
2.98523e-05,0.00519638,-7.50796e-07
2.99561e-05,0.00520072,-7.54496e-07
3.006e-05,0.00520507,-7.58201e-07
3.01641e-05,0.00520941,-7.61912e-07
3.02682e-05,0.00521375,-7.65629e-07
3.03724e-05,0.00521809,-7.69352e-07
3.04766e-05,0.00522243,-7.73081e-07
3.0581e-05,0.00522677,-7.76815e-07
3.06854e-05,0.0052311,-7.80555e-07
3.079e-05,0.00523544,-7.84301e-07
3.08946e-05,0.00523977,-7.88053e-07
3.09993e-05,0.00524411,-7.9181e-07
3.11041e-05,0.00524844,-7.95573e-07
3.1209e-05,0.00525277,-7.99342e-07
3.13139e-05,0.0052571,-8.03116e-07
3.1419e-05,0.00526143,-8.06896e-07
3.15241e-05,0.00526575,-8.10682e-07
3.16294e-05,0.00527008,-8.14473e-07
3.17347e-05,0.0052744,-8.1827e-07
3.18401e-05,0.00527873,-8.22073e-07
3.19456e-05,0.00528305,-8.25881e-07
3.20512e-05,0.00528737,-8.29695e-07
3.21568e-05,0.00529169,-8.33514e-07
3.22626e-05,0.00529601,-8.37339e-07
3.23684e-05,0.00530033,-8.41169e-07
3.24743e-05,0.00530464,-8.45005e-07
3.25803e-05,0.00530896,-8.48846e-07
3.26864e-05,0.00531327,-8.52693e-07
3.27926e-05,0.00531758,-8.56545e-07
3.28989e-05,0.0053219,-8.60403e-07
3.30052e-05,0.00532621,-8.64266e-07
3.31116e-05,0.00533051,-8.68135e-07
3.32182e-05,0.00533482,-8.72009e-07
3.33248e-05,0.00533913,-8.75888e-07
3.34315e-05,0.00534343,-8.79773e-07
3.35383e-05,0.00534774,-8.83663e-07
3.36451e-05,0.00535204,-8.87558e-07
3.37521e-05,0.00535634,-8.91459e-07
3.38591e-05,0.00536064,-8.95365e-07
3.39663e-05,0.00536494,-8.99276e-07
3.40735e-05,0.00536924,-9.03193e-07
3.41808e-05,0.00537354,-9.07115e-07
3.42882e-05,0.00537783,-9.11042e-07
3.43956e-05,0.00538212,-9.14975e-07
3.45032e-05,0.00538642,-9.18913e-07
3.46108e-05,0.00539071,-9.22856e-07
3.47185e-05,0.005395,-9.26804e-07
3.48264e-05,0.00539929,-9.30757e-07
3.49343e-05,0.00540358,-9.34716e-07
3.50422e-05,0.00540786,-9.3868e-07
3.51503e-05,0.00541215,-9.42648e-07
3.52585e-05,0.00541643,-9.46623e-07
3.53667e-05,0.00542072,-9.50602e-07
3.5475e-05,0.005425,-9.54586e-07
3.55835e-05,0.00542928,-9.58576e-07
3.5692e-05,0.00543356,-9.6257e-07
3.58005e-05,0.00543784,-9.6657e-07
3.59092e-05,0.00544211,-9.70574e-07
3.6018e-05,0.00544639,-9.74584e-07
3.61268e-05,0.00545066,-9.78599e-07
3.62357e-05,0.00545494,-9.82619e-07
3.63448e-05,0.00545921,-9.86644e-07
3.64539e-05,0.00546348,-9.90674e-07
3.6563e-05,0.00546775,-9.94708e-07
3.66723e-05,0.00547202,-9.98748e-07
3.67817e-05,0.00547628,-1.00279e-06
3.68911e-05,0.00548055,-1.00684e-06
3.70006e-05,0.00548481,-1.0109e-06
3.71102e-05,0.00548908,-1.01496e-06
3.72199e-05,0.00549334,-1.01902e-06
3.73297e-05,0.0054976,-1.02309e-06
3.74396e-05,0.00550186,-1.02717e-06
3.75495e-05,0.00550612,-1.03125e-06
3.76596e-05,0.00551037,-1.03533e-06
3.77697e-05,0.00551463,-1.03942e-06
3.78799e-05,0.00551888,-1.04351e-06
3.79902e-05,0.00552314,-1.04761e-06
3.81006e-05,0.00552739,-1.05171e-06
3.8211e-05,0.00553164,-1.05582e-06
3.83216e-05,0.00553589,-1.05994e-06
3.84322e-05,0.00554014,-1.06405e-06
3.85429e-05,0.00554438,-1.06818e-06
3.86537e-05,0.00554863,-1.0723e-06
3.87646e-05,0.00555287,-1.07644e-06
3.88756e-05,0.00555712,-1.08057e-06
3.89867e-05,0.00556136,-1.08472e-06
3.90978e-05,0.0055656,-1.08886e-06
3.9209e-05,0.00556984,-1.09301e-06
3.93203e-05,0.00557408,-1.09717e-06
3.94317e-05,0.00557831,-1.10133e-06
3.95432e-05,0.00558255,-1.10549e-06
3.96548e-05,0.00558678,-1.10966e-06
3.97664e-05,0.00559102,-1.11384e-06
3.98782e-05,0.00559525,-1.11802e-06
3.999e-05,0.00559948,-1.1222e-06
4.01019e-05,0.00560371,-1.12639e-06
4.02139e-05,0.00560794,-1.13058e-06
4.0326e-05,0.00561216,-1.13478e-06
4.04381e-05,0.00561639,-1.13898e-06
4.05504e-05,0.00562061,-1.14319e-06
4.06627e-05,0.00562484,-1.1474e-06
4.07751e-05,0.00562906,-1.15162e-06
4.08876e-05,0.00563328,-1.15584e-06
4.10002e-05,0.0056375,-1.16006e-06
4.11128e-05,0.00564172,-1.16429e-06
4.12256e-05,0.00564593,-1.16853e-06
4.13384e-05,0.00565015,-1.17277e-06
4.14513e-05,0.00565436,-1.17701e-06
4.15644e-05,0.00565857,-1.18126e-06
4.16774e-05,0.00566279,-1.18551e-06
4.17906e-05,0.005667,-1.18977e-06
4.19039e-05,0.00567121,-1.19403e-06
4.20172e-05,0.00567541,-1.19829e-06
4.21306e-05,0.00567962,-1.20256e-06
4.22441e-05,0.00568383,-1.20684e-06
4.23577e-05,0.00568803,-1.21112e-06
4.24714e-05,0.00569223,-1.2154e-06
4.25852e-05,0.00569644,-1.21969e-06
4.2699e-05,0.00570064,-1.22398e-06
4.28129e-05,0.00570484,-1.22827e-06
4.2927e-05,0.00570903,-1.23257e-06
4.30411e-05,0.00571323,-1.23688e-06
4.31552e-05,0.00571743,-1.24119e-06
4.32695e-05,0.00572162,-1.2455e-06
4.33838e-05,0.00572581,-1.24982e-06
4.34983e-05,0.00573,-1.25414e-06
4.36128e-05,0.00573419,-1.25847e-06
4.37274e-05,0.00573838,-1.2628e-06
4.38421e-05,0.00574257,-1.26714e-06
4.39568e-05,0.00574676,-1.27147e-06
4.40717e-05,0.00575094,-1.27582e-06
4.41866e-05,0.00575513,-1.28017e-06
4.43017e-05,0.00575931,-1.28452e-06
4.44168e-05,0.00576349,-1.28887e-06
4.45319e-05,0.00576767,-1.29324e-06
4.46472e-05,0.00577185,-1.2976e-06
4.47626e-05,0.00577603,-1.30197e-06
4.4878e-05,0.00578021,-1.30634e-06
4.49935e-05,0.00578438,-1.31072e-06
4.51091e-05,0.00578855,-1.3151e-06
4.52248e-05,0.00579273,-1.31949e-06
4.53406e-05,0.0057969,-1.32388e-06
4.54564e-05,0.00580107,-1.32827e-06
4.55724e-05,0.00580524,-1.33267e-06
4.56884e-05,0.00580941,-1.33707e-06
4.58045e-05,0.00581357,-1.34148e-06
4.59207e-05,0.00581774,-1.34589e-06
4.6037e-05,0.0058219,-1.3503e-06
4.61533e-05,0.00582606,-1.35472e-06
4.62698e-05,0.00583023,-1.35914e-06
4.63863e-05,0.00583439,-1.36357e-06
4.65029e-05,0.00583854,-1.368e-06
4.66196e-05,0.0058427,-1.37244e-06
4.67363e-05,0.00584686,-1.37688e-06
4.68532e-05,0.00585101,-1.38132e-06
4.69701e-05,0.00585517,-1.38577e-06
4.70871e-05,0.00585932,-1.39022e-06
4.72043e-05,0.00586347,-1.39467e-06
4.73214e-05,0.00586762,-1.39913e-06
4.74387e-05,0.00587177,-1.40359e-06
4.75561e-05,0.00587592,-1.40806e-06
4.76735e-05,0.00588006,-1.41253e-06
4.7791e-05,0.00588421,-1.41701e-06
4.79086e-05,0.00588835,-1.42149e-06
4.80263e-05,0.0058925,-1.42597e-06
4.81441e-05,0.00589664,-1.43046e-06
4.82619e-05,0.00590078,-1.43495e-06
4.83799e-05,0.00590492,-1.43944e-06
4.84979e-05,0.00590905,-1.44394e-06
4.8616e-05,0.00591319,-1.44844e-06
4.87341e-05,0.00591733,-1.45295e-06
4.88524e-05,0.00592146,-1.45746e-06
4.89708e-05,0.00592559,-1.46197e-06
4.90892e-05,0.00592972,-1.46649e-06
4.92077e-05,0.00593385,-1.47101e-06
4.93263e-05,0.00593798,-1.47554e-06
4.9445e-05,0.00594211,-1.48007e-06
4.95637e-05,0.00594624,-1.4846e-06
4.96826e-05,0.00595036,-1.48914e-06
4.98015e-05,0.00595448,-1.49368e-06
4.99205e-05,0.00595861,-1.49823e-06
5.00396e-05,0.00596273,-1.50278e-06
5.01588e-05,0.00596685,-1.50733e-06
5.0278e-05,0.00597097,-1.51188e-06
5.03974e-05,0.00597508,-1.51644e-06
5.05168e-05,0.0059792,-1.52101e-06
5.06363e-05,0.00598332,-1.52558e-06
5.07559e-05,0.00598743,-1.53015e-06
5.08755e-05,0.00599154,-1.53472e-06
5.09953e-05,0.00599565,-1.5393e-06
5.11151e-05,0.00599976,-1.54388e-06
5.1235e-05,0.00600387,-1.54847e-06
5.1355e-05,0.00600798,-1.55306e-06
5.14751e-05,0.00601209,-1.55765e-06
5.15953e-05,0.00601619,-1.56225e-06
5.17155e-05,0.00602029,-1.56685e-06
5.18358e-05,0.0060244,-1.57146e-06
5.19562e-05,0.0060285,-1.57607e-06
5.20767e-05,0.0060326,-1.58068e-06
5.21973e-05,0.0060367,-1.58529e-06
5.23179e-05,0.00604079,-1.58991e-06
5.24387e-05,0.00604489,-1.59454e-06
5.25595e-05,0.00604899,-1.59916e-06
5.26804e-05,0.00605308,-1.60379e-06
5.28014e-05,0.00605717,-1.60843e-06
5.29224e-05,0.00606126,-1.61307e-06
5.30436e-05,0.00606535,-1.61771e-06
5.31648e-05,0.00606944,-1.62235e-06
5.32861e-05,0.00607353,-1.627e-06
5.34075e-05,0.00607762,-1.63165e-06
5.3529e-05,0.0060817,-1.63631e-06
5.36505e-05,0.00608579,-1.64097e-06
5.37721e-05,0.00608987,-1.64563e-06
5.38939e-05,0.00609395,-1.65029e-06
5.40157e-05,0.00609803,-1.65496e-06
5.41375e-05,0.00610211,-1.65964e-06
5.42595e-05,0.00610619,-1.66431e-06
5.43815e-05,0.00611026,-1.66899e-06
5.45037e-05,0.00611434,-1.67368e-06
5.46259e-05,0.00611841,-1.67841e-06
5.47482e-05,0.00612248,-1.68319e-06
5.48705e-05,0.00612655,-1.68803e-06
5.4993e-05,0.00613062,-1.69291e-06
5.51155e-05,0.00613469,-1.69783e-06
5.52381e-05,0.00613876,-1.70281e-06
5.53608e-05,0.00614282,-1.70783e-06
5.54836e-05,0.00614688,-1.7129e-06
5.56064e-05,0.00615095,-1.71802e-06
5.57294e-05,0.00615501,-1.72318e-06
5.58524e-05,0.00615907,-1.72839e-06
5.59755e-05,0.00616312,-1.73364e-06
5.60987e-05,0.00616718,-1.73894e-06
5.62219e-05,0.00617123,-1.74428e-06
5.63453e-05,0.00617529,-1.74967e-06
5.64687e-05,0.00617934,-1.7551e-06
5.65922e-05,0.00618339,-1.76057e-06
5.67158e-05,0.00618744,-1.76609e-06
5.68395e-05,0.00619148,-1.77165e-06
5.69632e-05,0.00619553,-1.77725e-06
5.7087e-05,0.00619957,-1.7829e-06
5.7211e-05,0.00620362,-1.78858e-06
5.73349e-05,0.00620766,-1.79431e-06
5.7459e-05,0.0062117,-1.80008e-06
5.75832e-05,0.00621574,-1.80588e-06
5.77074e-05,0.00621977,-1.81173e-06
5.78317e-05,0.00622381,-1.81762e-06
5.79561e-05,0.00622784,-1.82355e-06
5.80806e-05,0.00623188,-1.82952e-06
5.82052e-05,0.00623591,-1.83552e-06
5.83298e-05,0.00623994,-1.84157e-06
5.84545e-05,0.00624397,-1.84765e-06
5.85793e-05,0.00624799,-1.85377e-06
5.87042e-05,0.00625202,-1.85993e-06
5.88291e-05,0.00625604,-1.86613e-06
5.89542e-05,0.00626007,-1.87236e-06
5.90793e-05,0.00626409,-1.87864e-06
5.92045e-05,0.00626811,-1.88494e-06
5.93298e-05,0.00627213,-1.89129e-06
5.94552e-05,0.00627614,-1.89767e-06
5.95806e-05,0.00628016,-1.90408e-06
5.97061e-05,0.00628417,-1.91053e-06
5.98317e-05,0.00628819,-1.91702e-06
5.99574e-05,0.0062922,-1.92354e-06
6.00832e-05,0.00629621,-1.9301e-06
6.0209e-05,0.00630022,-1.93669e-06
6.03349e-05,0.00630423,-1.94331e-06
6.04609e-05,0.00630823,-1.94997e-06
6.0587e-05,0.00631224,-1.95666e-06
6.07132e-05,0.00631624,-1.96339e-06
6.08394e-05,0.00632024,-1.97015e-06
6.09658e-05,0.00632424,-1.97694e-06
6.10922e-05,0.00632824,-1.98376e-06
6.12186e-05,0.00633224,-1.99062e-06
