2.1732e-05,121017
2.18287e-05,120648
2.19255e-05,120281
2.20224e-05,119916
2.21194e-05,119552
2.22165e-05,119190
2.23137e-05,118830
2.24109e-05,118471
2.25083e-05,118114
2.26057e-05,117758
2.27032e-05,117404
2.28008e-05,117052
2.28985e-05,116701
2.29963e-05,116352
2.30942e-05,116004
2.31922e-05,115658
2.32902e-05,115313
2.33883e-05,114970
2.34866e-05,114629
2.35849e-05,114289
2.36833e-05,113950
2.37818e-05,113613
2.38804e-05,113278
2.3979e-05,112943
2.40778e-05,112611
2.41767e-05,112280
2.42756e-05,111950
2.43746e-05,111622
2.44737e-05,111295
2.45729e-05,110969
2.46722e-05,110645
2.47716e-05,110323
2.48711e-05,110002
2.49706e-05,109682
2.50703e-05,109363
2.517e-05,109046
2.52698e-05,108730
2.53697e-05,108416
2.54697e-05,108103
2.55698e-05,107791
2.56699e-05,107481
2.57702e-05,107172
2.58705e-05,106864
2.5971e-05,106558
2.60715e-05,106253
2.61721e-05,105949
2.62728e-05,105647
2.63736e-05,105345
2.64745e-05,105046
2.65754e-05,104747
2.66765e-05,104449
2.67776e-05,104153
2.68788e-05,103858
2.69801e-05,103565
2.70815e-05,103272
2.7183e-05,102981
2.72846e-05,102691
2.73862e-05,102402
2.7488e-05,102115
2.75898e-05,101828
2.76917e-05,101543
2.77938e-05,101259
2.78959e-05,100976
2.7998e-05,100694
2.81003e-05,100414
2.82027e-05,100135
2.83051e-05,99856.4
2.84076e-05,99579.3
2.85103e-05,99303.4
2.8613e-05,99028.6
2.87158e-05,98754.9
2.88187e-05,98482.3
2.89216e-05,98210.9
2.90247e-05,97940.5
2.91278e-05,97671.3
2.92311e-05,97403.1
2.93344e-05,97136
2.94378e-05,96870.1
2.95413e-05,96605.1
2.96449e-05,96341.3
2.97485e-05,96078.5
2.98523e-05,95816.8
2.99561e-05,95556.1
3.006e-05,95296.5
3.01641e-05,95037.9
3.02682e-05,94780.3
3.03724e-05,94523.8
3.04766e-05,94268.3
3.0581e-05,94013.8
3.06854e-05,93760.3
3.079e-05,93507.9
3.08946e-05,93256.4
3.09993e-05,93005.9
3.11041e-05,92756.5
3.1209e-05,92508
3.13139e-05,92260.4
3.1419e-05,92013.9
3.15241e-05,91768.3
3.16294e-05,91523.7
3.17347e-05,91280
3.18401e-05,91037.3
3.19456e-05,90795.6
3.20512e-05,90554.8
3.21568e-05,90314.9
3.22626e-05,90075.9
3.23684e-05,89837.9
3.24743e-05,89600.8
3.25803e-05,89364.7
3.26864e-05,89129.4
3.27926e-05,88895
3.28989e-05,88661.6
3.30052e-05,88429
3.31116e-05,88197.4
3.32182e-05,87966.6
3.33248e-05,87736.7
3.34315e-05,87507.7
3.35383e-05,87279.6
3.36451e-05,87052.3
3.37521e-05,86825.9
3.38591e-05,86600.4
3.39663e-05,86375.7
3.40735e-05,86151.9
3.41808e-05,85928.9
3.42882e-05,85706.7
3.43956e-05,85485.4
3.45032e-05,85265
3.46108e-05,85045.3
3.47185e-05,84826.5
3.48264e-05,84608.5
3.49343e-05,84391.3
3.50422e-05,84175
3.51503e-05,83959.4
3.52585e-05,83744.7
3.53667e-05,83530.7
3.5475e-05,83317.6
3.55835e-05,83105.2
3.5692e-05,82893.6
3.58005e-05,82682.8
3.59092e-05,82472.8
3.6018e-05,82263.6
3.61268e-05,82055.1
3.62357e-05,81847.4
3.63448e-05,81640.5
3.64539e-05,81434.3
3.6563e-05,81228.9
3.66723e-05,81024.2
3.67817e-05,80820.3
3.68911e-05,80617.1
3.70006e-05,80414.7
3.71102e-05,80213
3.72199e-05,80012
3.73297e-05,79811.8
3.74396e-05,79612.3
3.75495e-05,79413.5
3.76596e-05,79215.4
3.77697e-05,79018.1
3.78799e-05,78821.4
3.79902e-05,78625.5
3.81006e-05,78430.3
3.8211e-05,78235.7
3.83216e-05,78041.9
3.84322e-05,77848.8
3.85429e-05,77656.3
3.86537e-05,77464.5
3.87646e-05,77273.4
3.88756e-05,77083
3.89867e-05,76893.3
3.90978e-05,76704.3
3.9209e-05,76515.9
3.93203e-05,76328.2
3.94317e-05,76141.1
3.95432e-05,75954.7
3.96548e-05,75769
3.97664e-05,75583.9
3.98782e-05,75399.4
3.999e-05,75215.6
4.01019e-05,75032.5
4.02139e-05,74850
4.0326e-05,74668.1
4.04381e-05,74486.9
4.05504e-05,74306.3
4.06627e-05,74126.3
4.07751e-05,73946.9
4.08876e-05,73768.2
4.10002e-05,73590.1
4.11128e-05,73412.6
4.12256e-05,73235.7
4.13384e-05,73059.4
4.14513e-05,72883.7
4.15644e-05,72708.7
4.16774e-05,72534.2
4.17906e-05,72360.3
4.19039e-05,72187.1
4.20172e-05,72014.4
4.21306e-05,71842.3
4.22441e-05,71670.8
4.23577e-05,71499.8
4.24714e-05,71329.5
4.25852e-05,71159.7
4.2699e-05,70990.6
4.28129e-05,70821.9
4.2927e-05,70653.9
4.30411e-05,70486.4
4.31552e-05,70319.5
4.32695e-05,70153.1
4.33838e-05,69987.3
4.34983e-05,69822.1
4.36128e-05,69657.4
4.37274e-05,69493.3
4.38421e-05,69329.7
4.39568e-05,69166.6
4.40717e-05,69004.1
4.41866e-05,68842.2
4.43017e-05,68680.8
4.44168e-05,68519.9
4.45319e-05,68359.5
4.46472e-05,68199.7
4.47626e-05,68040.4
4.4878e-05,67881.6
4.49935e-05,67723.4
4.51091e-05,67565.7
4.52248e-05,67408.5
4.53406e-05,67251.8
4.54564e-05,67095.6
4.55724e-05,66939.9
4.56884e-05,66784.8
4.58045e-05,66630.1
4.59207e-05,66476
4.6037e-05,66322.3
4.61533e-05,66169.2
4.62698e-05,66016.5
4.63863e-05,65864.3
4.65029e-05,65712.7
4.66196e-05,65561.5
4.67363e-05,65410.8
4.68532e-05,65260.6
4.69701e-05,65110.9
4.70871e-05,64961.7
4.72043e-05,64812.9
4.73214e-05,64664.6
4.74387e-05,64516.8
4.75561e-05,64369.5
4.76735e-05,64222.6
4.7791e-05,64076.2
4.79086e-05,63930.3
4.80263e-05,63784.8
4.81441e-05,63639.8
4.82619e-05,63495.2
4.83799e-05,63351.1
4.84979e-05,63207.5
4.8616e-05,63064.3
4.87341e-05,62921.6
4.88524e-05,62779.3
4.89708e-05,62637.5
4.90892e-05,62496.1
4.92077e-05,62355.1
4.93263e-05,62214.6
4.9445e-05,62074.6
4.95637e-05,61934.9
4.96826e-05,61795.7
4.98015e-05,61657
4.99205e-05,61518.6
5.00396e-05,61380.7
5.01588e-05,61243.3
5.0278e-05,61106.2
5.03974e-05,60969.6
5.05168e-05,60833.4
5.06363e-05,60697.6
5.07559e-05,60562.2
5.08755e-05,60427.3
5.09953e-05,60292.8
5.11151e-05,60158.6
5.1235e-05,60024.9
5.1355e-05,59891.6
5.14751e-05,59758.7
5.15953e-05,59626.2
5.17155e-05,59494.1
5.18358e-05,59362.5
5.19562e-05,59231.2
5.20767e-05,59100.3
5.21973e-05,58969.8
5.23179e-05,58839.7
5.24387e-05,58710
5.25595e-05,58580.7
5.26804e-05,58451.8
5.28014e-05,58323.2
5.29224e-05,58195.1
5.30436e-05,58067.3
5.31648e-05,57939.9
5.32861e-05,57812.9
5.34075e-05,57686.3
5.3529e-05,57560.1
5.36505e-05,57434.2
5.37721e-05,57308.7
5.38939e-05,57183.6
5.40157e-05,57058.8
5.41375e-05,56934.5
5.42595e-05,56810.4
5.43815e-05,56686.8
5.45037e-05,56563.5
5.46259e-05,44605.2
5.47482e-05,44552.9
5.48705e-05,44524.4
5.4993e-05,44495.8
5.51155e-05,44466.5
5.52381e-05,44436.4
5.53608e-05,44405.6
5.54836e-05,44374
5.56064e-05,44341.7
5.57294e-05,44308.6
5.58524e-05,44274.9
5.59755e-05,44240.5
5.60987e-05,44205.4
5.62219e-05,44169.6
5.63453e-05,44133.2
5.64687e-05,44096.1
5.65922e-05,44058.5
5.67158e-05,44020.3
5.68395e-05,43981.4
5.69632e-05,43941.9
5.7087e-05,43901.9
5.7211e-05,43861.3
5.73349e-05,43820.2
5.7459e-05,43778.6
5.75832e-05,43736.4
5.77074e-05,43693.7
5.78317e-05,43650.5
5.79561e-05,43606.8
5.80806e-05,43562.7
5.82052e-05,43518
5.83298e-05,43472.9
5.84545e-05,43427.4
5.85793e-05,43381.4
5.87042e-05,43335
5.88291e-05,43288.1
5.89542e-05,43240.9
5.90793e-05,43193.3
5.92045e-05,43145.2
5.93298e-05,43096.8
5.94552e-05,43048
5.95806e-05,42998.8
5.97061e-05,42949.3
5.98317e-05,42899.4
5.99574e-05,42849.1
6.00832e-05,42798.6
6.0209e-05,42747.7
6.03349e-05,42696.5
6.04609e-05,42644.9
6.0587e-05,42593.1
6.07132e-05,42541
6.08394e-05,42488.5
6.09658e-05,42435.9
6.10922e-05,42382.9
6.12186e-05,42329.6
6.13452e-05,42276.1
6.14719e-05,42222.3
6.15986e-05,239694
6.17254e-05,237826
6.18523e-05,235966
6.19792e-05,234123
6.21063e-05,232303
6.22334e-05,230506
6.23606e-05,228732
6.24879e-05,226979
6.26153e-05,225248
6.27427e-05,223538
6.28702e-05,221850
6.29978e-05,220182
6.31255e-05,218533
6.32533e-05,216907
6.33811e-05,215299
6.3509e-05,213710
6.3637e-05,212141
6.37651e-05,210591
6.38933e-05,209058
6.40215e-05,207544
6.41498e-05,206049
6.42782e-05,204571
6.44067e-05,203109
6.45352e-05,201666
6.46639e-05,200240
6.47926e-05,198829
6.49214e-05,197435
6.50503e-05,196058
6.51792e-05,194696
6.53082e-05,193350
6.54374e-05,192020
6.55665e-05,190704
6.56958e-05,189403
6.58252e-05,188118
6.59546e-05,186846
6.60841e-05,185589
6.62137e-05,184346
6.63433e-05,183117
6.64731e-05,181901
6.66029e-05,180700
6.67328e-05,179511
6.68628e-05,178335
6.69928e-05,177173
6.7123e-05,176022
6.72532e-05,174884
6.73835e-05,173760
6.75138e-05,172646
6.76443e-05,171545
6.77748e-05,170456
6.79054e-05,169378
6.80361e-05,168312
6.81669e-05,167257
6.82977e-05,166213
6.84287e-05,165180
6.85597e-05,164158
6.86907e-05,163147
6.88219e-05,162146
6.89531e-05,161156
6.90844e-05,160175
6.92158e-05,159206
6.93473e-05,158245
6.94789e-05,157295
6.96105e-05,156354
6.97422e-05,155423
6.9874e-05,154501
7.00058e-05,153589
7.01378e-05,152686
7.02698e-05,151791
7.04019e-05,150906
7.05341e-05,150029
7.06663e-05,149161
7.07986e-05,148302
7.0931e-05,147451
7.10635e-05,146608
7.11961e-05,145774
7.13287e-05,144947
7.14615e-05,144129
7.15943e-05,143319
7.17271e-05,142516
7.18601e-05,141721
7.19931e-05,140933
7.21262e-05,140154
7.22594e-05,139381
7.23927e-05,138616
7.2526e-05,137858
7.26594e-05,137107
7.27929e-05,136363
7.29265e-05,135625
7.30602e-05,134895
7.31939e-05,134172
7.33277e-05,133455
7.34616e-05,132745
7.35956e-05,132041
7.37296e-05,131343
7.38637e-05,130652
7.39979e-05,129967
7.41322e-05,129288
7.42665e-05,128616
7.4401e-05,127949
7.45355e-05,127289
7.46701e-05,126634
7.48047e-05,125985
7.49395e-05,125342
7.50743e-05,124704
7.52092e-05,124072
7.53441e-05,123445
7.54792e-05,122824
7.56143e-05,122208
7.57495e-05,121598
7.58848e-05,120992
7.60201e-05,120392
7.61556e-05,119797
7.62911e-05,119208
7.64266e-05,118623
7.65623e-05,118043
7.6698e-05,117468
7.68339e-05,116897
7.69698e-05,116332
7.71057e-05,115771
7.72418e-05,115215
7.73779e-05,114663
7.75141e-05,114117
7.76504e-05,113574
7.77867e-05,113036
7.79232e-05,112502
7.80597e-05,111973
7.81962e-05,111448
7.83329e-05,110927
7.84696e-05,110410
7.86065e-05,109898
7.87433e-05,109390
7.88803e-05,108886
7.90174e-05,108385
7.91545e-05,107889
7.92917e-05,107396
7.94289e-05,106908
7.95663e-05,106423
7.97037e-05,105942
7.98412e-05,105464
7.99788e-05,104991
8.01164e-05,104521
8.02542e-05,104055
8.0392e-05,103592
8.05299e-05,103133
8.06678e-05,102677
8.08059e-05,102225
8.0944e-05,101776
8.10822e-05,101331
8.12204e-05,100889
8.13588e-05,100450
8.14972e-05,100015
8.16357e-05,99582.4
8.17742e-05,99153.3
8.19129e-05,98727.5
8.20516e-05,98304.8
8.21904e-05,97885.2
8.23293e-05,97468.7
8.24682e-05,97055.1
8.26072e-05,96644.7
8.27463e-05,96237.1
8.28855e-05,95832.6
8.30248e-05,95430.8
8.31641e-05,95032.2
8.33035e-05,94636.1
8.3443e-05,94243.2
8.35825e-05,93852.8
8.37222e-05,93465.3
8.38619e-05,93080.5
8.40016e-05,92698.4
8.41415e-05,92319
8.42814e-05,91942.2
8.44214e-05,91568.2
8.45615e-05,91196.5
8.47017e-05,90827.7
8.48419e-05,90461.1
8.49822e-05,90097.4
8.51226e-05,89735.9
8.52631e-05,89377.1
8.54036e-05,89020.6
8.55442e-05,88666.6
8.56849e-05,88315
8.58257e-05,87965.6
8.59665e-05,87618.8
8.61074e-05,87274.1
8.62484e-05,86932
8.63895e-05,86591.9
8.65306e-05,86254.2
8.66718e-05,85918.7
8.68131e-05,85585.4
8.69545e-05,85254.4
8.70959e-05,84925.3
8.72374e-05,84598.7
8.7379e-05,84274
8.75207e-05,83951.6
8.76624e-05,83631.2
8.78042e-05,83312.8
8.79461e-05,82996.6
8.80881e-05,82682.2
8.82301e-05,82370.1
8.83722e-05,82059.7
8.85144e-05,81751.5
8.86567e-05,81445.2
8.8799e-05,81140.8
8.89414e-05,80838.4
8.90839e-05,80537.7
8.92265e-05,80239.2
8.93691e-05,79942.4
8.95118e-05,79647.4
8.96546e-05,79354.3
8.97975e-05,79062.9
8.99404e-05,78773.6
9.00834e-05,78485.8
9.02265e-05,78199.9
9.03697e-05,77915.7
9.05129e-05,77633.1
9.06562e-05,77352.5
9.07996e-05,77073.4
9.0943e-05,76796.1
9.10866e-05,76520.4
9.12302e-05,76246.3
9.13739e-05,75974.1
9.15176e-05,75703.2
9.16615e-05,75434.2
9.18054e-05,75166.6
9.19493e-05,74900.6
9.20934e-05,74636.4
9.22375e-05,74373.5
9.23817e-05,74112.3
9.2526e-05,73852.5
9.26703e-05,73594.2
9.28148e-05,73337.6
9.29593e-05,73082.3
9.31038e-05,72828.6
9.32485e-05,72576.3
9.33932e-05,72325.4
9.3538e-05,72076.1
9.36829e-05,71828.1
9.38278e-05,71581.6
9.39728e-05,71336.5
9.41179e-05,71092.6
9.42631e-05,70850.4
9.44083e-05,70609.3
9.45536e-05,70369.7
9.4699e-05,70131.4
9.48445e-05,69894.4
9.499e-05,69658.8
9.51356e-05,69424.5
9.52813e-05,69191.4
9.54271e-05,68959.7
9.55729e-05,68729.2
9.57188e-05,68500
9.58648e-05,68272.1
9.60108e-05,68045.3
9.6157e-05,67820
9.63031e-05,67595.7
9.64494e-05,67372.6
9.65958e-05,67150.9
9.67422e-05,66930.3
9.68887e-05,66710.8
9.70352e-05,66492.7
9.71819e-05,66275.5
9.73286e-05,66059.6
9.74754e-05,65844.9
9.76222e-05,65631.2
9.77692e-05,65418.8
9.79162e-05,65207.4
9.80633e-05,64997.1
9.82104e-05,64788
9.83576e-05,64579.9
9.85049e-05,64372.9
9.86523e-05,64167
9.87998e-05,63962.1
9.89473e-05,63758.4
9.90949e-05,63555.7
9.92425e-05,63354
9.93903e-05,63153.4
9.95381e-05,62953.8
9.9686e-05,62755.1
9.98339e-05,62557.6
9.9982e-05,62361
0.00010013,62165.4
0.000100278,61970.9
0.000100427,61777.2
0.000100575,61584.6
0.000100723,61393
0.000100872,61202.2
0.00010102,61012.5
0.000101169,60823.7
0.000101318,60635.8
0.000101466,60448.8
0.000101615,60262.8
0.000101764,60077.7
0.000101913,59893.5
0.000102062,59710.2
0.000102211,59527.8
0.00010236,59346.3
0.00010251,59165.7
0.000102659,58985.9
0.000102808,58807
0.000102958,58629
0.000103107,141433
0.000103257,140519
0.000103407,139499
0.000103557,138491
0.000103706,137496
0.000103856,136514
0.000104006,135545
0.000104156,134589
0.000104307,133646
0.000104457,132715
0.000104607,131796
0.000104757,130890
0.000104908,129995
0.000105058,129111
0.000105209,128239
0.00010536,127378
0.00010551,126528
0.000105661,125689
0.000105812,124860
0.000105963,124042
0.000106114,123234
0.000106265,122436
0.000106416,121647
0.000106567,120869
0.000106719,120099
0.00010687,119340
0.000107022,118589
0.000107173,117847
0.000107325,117114
0.000107476,116390
0.000107628,115674
0.00010778,114967
0.000107932,114268
0.000108084,113577
0.000108236,112894
0.000108388,112219
0.00010854,111552
0.000108692,110892
0.000108844,110240
0.000108997,109595
0.000109149,108957
0.000109302,108327
0.000109454,107704
0.000109607,107087
0.00010976,106477
0.000109913,105874
0.000110065,105277
0.000110218,104687
0.000110371,104103
0.000110525,103525
0.000110678,102954
0.000110831,102388
0.000110984,101829
0.000111138,101275
0.000111291,100728
0.000111445,100185
0.000111598,99648.8
0.000111752,99117.7
0.000111906,98592.2
0.000112059,98072
0.000112213,97557
0.000112367,97047.2
0.000112521,96542.5
0.000112675,96042.7
0.00011283,95547.9
0.000112984,95058.2
0.000113138,94573.2
0.000113292,94093
0.000113447,93617.3
0.000113601,93146.2
0.000113756,92679.6
0.000113911,92217.8
0.000114065,91760.2
0.00011422,91306.9
0.000114375,90857.9
0.00011453,90413
0.000114685,89972.4
0.00011484,89535.9
0.000114995,89103.4
0.000115151,82820.4
0.000115306,79818.1
0.000115461,79483.5
0.000115617,79152.4
0.000115772,78823.6
0.000115928,78497.1
0.000116083,78172.9
0.000116239,77851.1
0.000116395,77531.6
0.000116551,77214.3
0.000116707,76899.2
0.000116863,76586.3
0.000117019,76275.7
0.000117175,75967.2
0.000117331,75660.9
0.000117488,75356.6
0.000117644,75054.5
0.0001178,74754.5
0.000117957,74456.5
0.000118113,74160.5
0.00011827,73866.6
0.000118427,73574.7
0.000118584,73284.9
0.00011874,72996.8
0.000118897,72710.8
0.000119054,72426.8
0.000119211,72144.6
0.000119369,71864.2
0.000119526,71585.8
0.000119683,71309.3
0.00011984,71034.5
0.000119998,70761.5
0.000120155,70490.5
0.000120313,70221.2
0.000120471,69953.6
0.000120628,69687.7
0.000120786,69423.7
0.000120944,69161.3
0.000121102,68900.5
0.00012126,68641.6
0.000121418,68384.3
0.000121576,68128.6
0.000121734,67874.5
0.000121892,67622.2
0.000122051,67371.4
0.000122209,67122
0.000122368,66874.5
0.000122526,66628.4
0.000122685,66383.8
0.000122843,66140.8
0.000123002,65899.4
0.000123161,65659.4
0.00012332,65420.8
0.000123479,65183.9
0.000123638,64948.3
0.000123797,64714.1
0.000123956,64481.5
0.000124115,64250.3
0.000124275,64020.4
0.000124434,63792
0.000124594,63564.9
0.000124753,63339.1
0.000124913,63114.9
0.000125072,62891.9
0.000125232,62670.2
0.000125392,62449.9
0.000125552,62230.9
0.000125712,62013.1
0.000125872,61796.7
0.000126032,61581.6
0.000126192,61367.6
0.000126352,61155
0.000126512,60943.6
0.000126673,60733.4
0.000126833,60524.5
0.000126994,60316.7
0.000127154,60110.2
0.000127315,59904.8
0.000127476,59700.6
0.000127636,59497.6
0.000127797,59295.8
0.000127958,59095
0.000128119,58895.5
0.00012828,58697
0.000128441,58499.6
0.000128602,58303.5
0.000128764,58108.3
0.000128925,57914.3
0.000129086,57721.3
0.000129248,57529.4
0.000129409,57338.6
0.000129571,57148.8
0.000129733,56960
0.000129894,56772.4
0.000130056,56585.6
0.000130218,56400
0.00013038,56215.3
0.000130542,56031.6
0.000130704,55849
0.000130866,55667.3
0.000131029,55486.6
0.000131191,55306.9
0.000131353,55128
0.000131516,54950.2
0.000131678,54773.3
0.000131841,54597.3
0.000132003,54422.3
0.000132166,54248.1
0.000132329,54075
0.000132492,53902.6
0.000132655,53731.2
0.000132818,53560.7
0.000132981,53391
0.000133144,53222.3
0.000133307,53054.4
0.00013347,52887.4
0.000133634,52721.2
0.000133797,52555.8
0.00013396,52391.3
0.000134124,52227.6
0.000134288,52064.8
0.000134451,51902.8
0.000134615,51741.6
0.000134779,51581.2
0.000134943,51421.6
0.000135107,51262.8
0.000135271,51104.7
0.000135435,50947.5
0.000135599,50791
0.000135763,50635.4
0.000135927,50480.4
0.000136092,50326.3
0.000136256,50172.9
0.000136421,50020.1
0.000136585,49868.3
0.00013675,49717
0.000136915,49566.6
0.000137079,49416.8
0.000137244,49267.8
0.000137409,49119.5
0.000137574,48971.8
0.000137739,48825
0.000137904,48678.7
0.000138069,48533.2
0.000138235,48388.3
0.0001384,48244.2
0.000138565,48100.7
0.000138731,47957.9
0.000138896,47815.7
0.000139062,47674.3
0.000139227,47533.4
0.000139393,47393.2
0.000139559,47253.7
0.000139725,47114.8
0.000139891,46976.6
0.000140057,46838.9
0.000140223,46701.9
0.000140389,46565.5
0.000140555,46429.8
0.000140721,46294.6
0.000140888,46160.1
0.000141054,46026.1
0.000141221,45892.8
0.000141387,45760
0.000141554,45627.9
0.00014172,45496.3
0.000141887,45365.4
0.000142054,45234.9
0.000142221,45105.1
0.000142388,44975.9
0.000142555,44847.2
0.000142722,44719
0.000142889,44591.5
0.000143056,44464.4
0.000143223,44338
0.000143391,44212.1
0.000143558,44086.7
0.000143726,43961.8
0.000143893,43837.5
0.000144061,43713.8
0.000144228,43590.5
0.000144396,43467.8
0.000144564,43345.6
0.000144732,43223.9
0.0001449,43102.7
0.000145068,42982.1
0.000145236,42861.9
0.000145404,42742.3
0.000145572,42623.1
0.000145741,42504.5
0.000145909,42386.3
0.000146077,42268.6
0.000146246,42151.5
0.000146414,42034.8
0.000146583,41918.5
0.000146752,41802.8
0.00014692,41687.5
0.000147089,41572.7
0.000147258,41458.4
0.000147427,41344.5
0.000147596,41231.1
0.000147765,41118.1
0.000147934,41005.6
0.000148104,40893.6
0.000148273,40782
0.000148442,40670.8
0.000148612,40560.1
0.000148781,40449.8
0.000148951,40340
0.00014912,40230.6
0.00014929,40121.6
0.00014946,40013.1
0.00014963,39905
0.0001498,39797.3
0.00014997,39690
0.00015014,39583.2
0.00015031,39476.7
0.00015048,39370.7
0.00015065,39265.1
0.00015082,39159.9
0.000150991,39055.1
0.000151161,38950.7
0.000151332,38846.7
0.000151502,38743.1
0.000151673,38639.9
0.000151843,38537.1
0.000152014,38434.7
0.000152185,38332.6
